# BUSCO version is: 3.0.2 
# The lineage dataset is: eukaryota_odb9 (Creation date: 2016-11-02, number of species: 100, number of BUSCOs: 303)
# To reproduce this run: python /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/bin/run_BUSCO.py -i animal_root.fa -o animal_root_eukaryota_busco -l /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/datasets/eukaryota_odb9/ -m proteins -c 25 -t /tmp/
#
# Busco id	Status	Sequence	Score	Length
EOG0937004M	Missing
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Craseo_lathetica:na:Subset29_04	231.3	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Daphnia_pulex:6669:Subset29_04	238.4	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Drosophila_melanogaster:7227:Subset29_04	232.3	187
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Eunicella_verrucosa:396355:Subset29_04	235.0	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Homo_sapiens:9606:Subset29_04	246.4	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Hydra_viridissima:6082:Subset29_04	236.5	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Hydra_vulgaris:6087:Subset29_04	235.6	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Ircinia_fasciculata:na:Subset29_04	235.2	167
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Mycale_phylophylla:na:Subset29_04	232.6	187
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Oscarella_carmela:386100:Subset29_04	244.6	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Petrosia_ficiformis:68564:Subset29_04	236.3	185
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Strongylocentrotus_purpatus:na:Subset29_04	241.2	188
EOG09370KJ3	Duplicated	Whelan2017:Metazoa_full:Sycon_coactum:1009717:Subset29_04	231.2	188
EOG09370KM9	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Capitella_teleta:283909:Gene_0930	132.7	357
EOG09370KM9	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Danio_rerio:7955:Gene_0930	136.9	314
EOG09370KM9	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Drosophila_melanogaster:7227:Gene_0930	118.9	323
EOG09370KM9	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Homo_sapiens:9606:Gene_0930	136.5	364
EOG09370KM9	Duplicated	Whelan2015:Dataset1_FullData:Capitella_teleta:283909:Gene_0930	132.7	357
EOG09370KM9	Duplicated	Whelan2015:Dataset1_FullData:Danio_rerio:7955:Gene_0930	136.9	314
EOG09370KM9	Duplicated	Whelan2015:Dataset1_FullData:Drosophila_melanogaster:7227:Gene_0930	118.9	323
EOG09370KM9	Duplicated	Whelan2015:Dataset1_FullData:Homo_sapiens:9606:Gene_0930	136.5	364
EOG09370KM9	Duplicated	Whelan2015:Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa:Capitella_teleta:283909:Gene_0930	132.7	357
EOG09370KM9	Duplicated	Whelan2015:Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa:Danio_rerio:7955:Gene_0930	136.9	314
EOG09370KM9	Duplicated	Whelan2015:Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa:Drosophila_melanogaster:7227:Gene_0930	118.9	323
EOG09370KM9	Duplicated	Whelan2015:Datset20_Uncertain_LBAgenesHeteroRemoved_LBAtaxa:Homo_sapiens:9606:Gene_0930	136.5	364
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG756.fasta.aln_gene830	190.6	185
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG756.fasta.aln_gene830	173.6	186
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG756.fasta.aln_gene830	187.4	190
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Capitella_teleta:283909:OG756.fasta.aln_gene830	175.6	187
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG756.fasta.aln_gene830	167.8	187
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG756.fasta.aln_gene830	173.0	162
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG756.fasta.aln_gene830	190.8	189
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Hydra_magnipapillata:6087:OG756.fasta.aln_gene830	172.2	202
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG756.fasta.aln_gene830	189.1	181
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG756.fasta.aln_gene830	192.3	205
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG756.fasta.aln_gene830	176.6	192
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG756.fasta.aln_gene830	181.5	202
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Strongylocentrotus_purpuratus:7668:OG756.fasta.aln_gene830	185.1	185
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG756.fasta.aln_gene830	185.7	163
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG756.fasta.aln_gene830	174.1	193
EOG09370KOV	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG756.fasta.aln_gene830	185.6	162
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Branchiostoma_floridae:7739:Tribe2494_0	188.4	148
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Capitella_teleta:283909:Tribe2494_0	180.2	147
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Ciona_intestinalis:7719:Tribe2494_0	180.8	151
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Drosophila_melanogaster:7227:Tribe2494_0	164.3	148
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Gallus_gallus:9031:Tribe2494_0	190.0	151
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Homo_sapiens:9606:Tribe2494_0	190.1	151
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Hydra_vulgaris_01:6087:Tribe2494_0	174.7	162
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Strongylocentrotus_purpuratus:7668:Tribe2494_0	182.8	150
EOG09370KOV	Duplicated	Hejnol2009:Hejnol2009:Trichoplax_adhaerens:10228:Tribe2494_0	173.6	159
EOG09370KOV	Duplicated	Ryan2013:genome.opisthokonta:Homo_sapiens:9606:gene40	171.1	147
EOG09370KOV	Duplicated	Ryan2013:genome.opisthokonta:Lottia_gigantea:225164:gene40	171.0	144
EOG09370KOV	Duplicated	Ryan2013:genome.opisthokonta:Nematostella_vectensis:45351:gene40	163.5	143
EOG09370KOV	Duplicated	Ryan2013:genome.opisthokonta:Strongylocentrotus_purpuratus:7668:gene40	165.4	141
EOG09370KOV	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META13442-42-Calc_Hmm10-BMGE05	167.2	164
EOG09370KOV	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Crassostrea_gigas:29159:V2META13442-42-Calc_Hmm10-BMGE05	163.5	164
EOG09370KOV	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META13442-42-Calc_Hmm10-BMGE05	165.2	164
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Amoebidium_parasiticum:4881:Gene_0631	203.8	194
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Capitella_teleta:283909:Gene_0631	204.7	197
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Capsaspora_owczarzaki:192875:Gene_0631	185.5	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Danio_rerio:7955:Gene_0631	212.1	197
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Daphnia_pulex:6669:Gene_0631	193.1	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Drosophila_melanogaster:7227:Gene_0631	201.2	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Ephydatia_muelleri:6052:Gene_0631	194.1	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Hemithiris_psittacea:763142:Gene_0631	204.2	197
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Homo_sapiens:9606:Gene_0631	213.1	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Latrunculia_apicalis:1325597:Gene_0631	188.0	182
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Lithobius_forficatus:7552:Gene_0631	198.7	197
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Lottia_gigantea:225164:Gene_0631	203.7	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Mortierella_verticillata:78898:Gene_0631	197.8	184
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Nematostella_vectensis:45351:Gene_0631	206.6	195
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Oscarella_carmela:386100:Gene_0631	185.2	197
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Petromyzon_marinus:7757:Gene_0631	209.3	197
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Rhizopus_oryzae:64495:Gene_0631	214.7	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Sphaeroforma_arctica:72019:Gene_0631	187.2	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Spizellomyces_punctatus:109760:Gene_0631	207.5	196
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Sycon_ciliatum:27933:Gene_0631	194.8	197
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Trichoplax_adhaerens:10228:Gene_0631	196.3	190
EOG09370KWF	Duplicated	Whelan2015:Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned:Tubulanus_polymorphus:672921:Gene_0631	209.5	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Amoebidium_parasiticum:4881:Gene_0631	203.8	194
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Aspergillus_fumigatus:746128:Gene_0631	206.0	195
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Capitella_teleta:283909:Gene_0631	204.7	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Capsaspora_owczarzaki:192875:Gene_0631	185.5	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Danio_rerio:7955:Gene_0631	212.1	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Daphnia_pulex:6669:Gene_0631	193.1	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Drosophila_melanogaster:7227:Gene_0631	201.2	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Ephydatia_muelleri:6052:Gene_0631	194.1	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Hemithiris_psittacea:763142:Gene_0631	204.2	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Homo_sapiens:9606:Gene_0631	213.1	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Latrunculia_apicalis:1325597:Gene_0631	188.0	182
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Lithobius_forficatus:7552:Gene_0631	198.7	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Lottia_gigantea:225164:Gene_0631	203.7	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Mortierella_verticillata:78898:Gene_0631	197.8	184
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Nematostella_vectensis:45351:Gene_0631	206.6	195
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Neurospora_crassa:5141:Gene_0631	216.7	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Oscarella_carmela:386100:Gene_0631	185.2	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Petromyzon_marinus:7757:Gene_0631	209.3	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Rhizopus_oryzae:64495:Gene_0631	214.7	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Sphaeroforma_arctica:72019:Gene_0631	187.2	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Spizellomyces_punctatus:109760:Gene_0631	207.5	196
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Sycon_ciliatum:27933:Gene_0631	194.8	197
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Trichoplax_adhaerens:10228:Gene_0631	196.3	190
EOG09370KWF	Duplicated	Whelan2015:Dataset1_FullData:Tubulanus_polymorphus:672921:Gene_0631	209.5	197
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Acanthoeca_sp:81532:pace2_01	293.6	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Acropora_cervicornis:6130:pace2_01	324.1	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Amphimedon_queenslandica:400682:pace2_01	304.7	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Aphrocallistes_vastus:83887:pace2_01	298.1	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Beroe_abyssicola:320166:pace2_01	308.2	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Bolocera_tuediae:1163374:pace2_01	323.8	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Botryllus_schlosseri:30301:pace2_01	317.5	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Branchiostoma_floridae:7739:pace2_01	322.8	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Capitella_teleta:283909:pace2_01	314.9	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Ciona_intestinalis:7719:pace2_01	314.0	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Clytia_hemisphaerica:252671:pace2_01	310.7	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Corticium_candelabrum:121492:pace2_01	317.3	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Craspedacusta_sowerbii:128124:pace2_01	331.1	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Crassostrea_gigas:29159:pace2_01	322.2	197
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Daphnia_pulex:6669:pace2_01	311.5	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Ectopleura_larynx:264052:pace2_01	324.2	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Edwardsiella_lineata:132407:pace2_01	328.1	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Ephydatia_muelleri:6052:pace2_01	315.7	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Euplectella_aspergillum:936045:pace2_01	294.4	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Exaiptasia_pallida:1720309:pace2_01	324.2	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Gorgonia_ventalina:204384:pace2_01	314.0	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Homo_sapiens:9606:pace2_01	328.6	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Hormathia_digitata:1163372:pace2_01	323.4	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Hydra_vulgaris_01:6087:pace2_01	318.1	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Hydractinia_polyclina:589945:pace2_01	326.6	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Ixodes_scapularis:6945:pace2_01	305.6	187
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Latimeria_menadoensis:106881:pace2_01	327.0	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Mnemiopsis_leidyi:27923:pace2_01	309.5	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Monosiga_brevicollis:81824:pace2_01	305.6	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Monosiga_ovata:81526:pace2_01	297.2	186
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Nanomia_bijuga:168759:pace2_01	320.5	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Nasonia_vitripennis:7425:pace2_01	311.9	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Nematostella_vectensis:45351:pace2_01	322.7	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Octopus_vulgaris:6645:pace2_01	322.4	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Orbicella_faveolata:48498:pace2_01	321.4	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Oscarella_carmela:386100:pace2_01	310.3	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Patiria_miniata:46514:pace2_01	321.7	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Pediculus_humanus:121225:pace2_01	300.3	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Petrosia_ficiformis:68564:pace2_01	320.1	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Pleurobrachia_pileus:140457:pace2_01	308.5	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Pocillopora_damicornis:46731:pace2_01	322.9	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Polypodium_hydriforme:43186:pace2_01	301.1	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Porites_australiensis:51061:pace2_01	323.9	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Salpingoeca_sp:86017:pace2_01	298.2	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Sphaeroforma_arctica:72019:pace2_01	296.9	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Stephanoeca_diplocostata:81535:pace2_01	298.2	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Stomolophus_meleagris:168796:pace2_01	294.0	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Strigamia_maritima:126957:pace2_01	304.4	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Strongylocentrotus_purpuratus:7668:pace2_01	321.9	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Sycon_ciliatum:27933:pace2_01	305.9	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Sycon_coactum:1009717:pace2_01	308.0	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Trichoplax_adhaerens:10228:pace2_01	317.8	196
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Tritia_obsoleta:1934733:pace2_01	321.4	195
EOG09370KYZ	Duplicated	Chang2015:Chang2015:Vallicula_multiformis:140489:pace2_01	308.3	196
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Acropora_millepora:45264:gene55	340.5	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Amphimedon_queenslandica:400682:gene55	324.9	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Batrachochytrium_dendrobatidis:109871:gene55	322.7	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Clytia_hemisphaerica:252671:gene55	328.2	198
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Cryptococcus_neoformans:5207:gene55	332.0	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Daphnia_pulex:6669:gene55	329.9	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Drosophila_melanogaster:7227:gene55	307.3	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Gallus_gallus:9031:gene55	343.9	198
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Helobdella_robusta:6412:gene55	324.5	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Hydra_vulgaris_01:6087:gene55	337.4	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Lottia_gigantea:225164:gene55	335.3	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Mnemiopsis_leidyi:27923:gene55	329.6	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Monosiga_brevicollis:81824:gene55	323.2	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Nematostella_vectensis:45351:gene55	344.3	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Orbicella_faveolata:48498:gene55	294.8	163
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Phycomyces_blakesleeanus:4837:gene55	341.3	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Rhipicephalus_microplus:6941:gene55	324.0	198
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Rhizopus_orizae:na:gene55	335.0	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Saccharomyces_cerevisiae:4932:gene55	328.5	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Saccoglossus_kowalevskii:10224:gene55	343.1	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Salpingoeca_rosetta:946362:gene55	315.7	199
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Spizellomyces_punctatus:109760:gene55	318.0	198
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Strongylocentrotus_purpuratus:7668:gene55	316.9	180
EOG09370KYZ	Duplicated	Ryan2013:est.opisthokonta:Trichoplax_adhaerens:10228:gene55	338.7	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Amphimedon_queenslandica:400682:gene206	320.2	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Caenorhabditis_elegans:6239:gene206	317.2	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Drosophila_melanogaster:7227:gene206	302.4	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Helobdella_robusta:6412:gene206	318.8	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Homo_sapiens:9606:gene206	342.4	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Lottia_gigantea:225164:gene206	330.7	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Mnemiopsis_leidyi:27923:gene206	324.0	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Monosiga_brevicollis:81824:gene206	318.5	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Pristionchus_pacificus:na:gene206	298.6	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Saccharomyces_cerevisiae:4932:gene206	323.7	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Salpingoeca_rosetta:946362:gene206	311.0	199
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Sphaeroforma_arctica:72019:gene206	292.9	186
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Spizellomyces_punctatus:109760:gene206	324.8	198
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Strongylocentrotus_purpuratus:7668:gene206	313.2	182
EOG09370KYZ	Duplicated	Ryan2013:genome.opisthokonta:Trichoplax_adhaerens:10228:gene206	334.1	199
EOG09370L23	Duplicated	Borowiec2015:Total1080:Acyrthosiphon_pisum:7029:OG668.fasta.aln_gene735	306.8	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG668.fasta.aln_gene735	342.2	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG668.fasta.aln_gene735	301.3	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG668.fasta.aln_gene735	306.0	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG668.fasta.aln_gene735	337.4	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Caenorhabditis_elegans:6239:OG668.fasta.aln_gene735	323.2	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Capitella_teleta:283909:OG668.fasta.aln_gene735	336.2	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Ciona_savignyi:51511:OG668.fasta.aln_gene735	320.4	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG668.fasta.aln_gene735	305.0	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG668.fasta.aln_gene735	322.5	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG668.fasta.aln_gene735	327.6	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG668.fasta.aln_gene735	336.8	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG668.fasta.aln_gene735	345.3	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Hydra_magnipapillata:6087:OG668.fasta.aln_gene735	310.8	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Ixodes_scapularis:6945:OG668.fasta.aln_gene735	318.5	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG668.fasta.aln_gene735	334.0	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG668.fasta.aln_gene735	335.0	218
EOG09370L23	Duplicated	Borowiec2015:Total1080:Mnemiopsis_leidyi:27923:OG668.fasta.aln_gene735	297.2	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Monosiga_brevicollis:81824:OG668.fasta.aln_gene735	307.5	217
EOG09370L23	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG668.fasta.aln_gene735	326.8	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG668.fasta.aln_gene735	314.4	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Strongylocentrotus_purpuratus:7668:OG668.fasta.aln_gene735	329.1	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG668.fasta.aln_gene735	334.6	219
EOG09370L23	Duplicated	Borowiec2015:Total1080:Tetranychus_urticae:32264:OG668.fasta.aln_gene735	313.1	219
