# BUSCO version is: 3.0.2 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 65, number of BUSCOs: 978)
# To reproduce this run: python /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/bin/run_BUSCO.py -i animal_root.fa -o animal_root_metazoa_busco -l /ysm-gpfs/apps/software/BUSCO/3.0.2-foss-2016b-Python-2.7.13/datasets/metazoa_odb9/ -m proteins -c 25 -t /tmp/
#
# Busco id	Status	Sequence	Score	Length
EOG091G0K1G	Duplicated	Nosenko2013:ribosomal_14615_smatrix:Trichoplax_H4:nan:KOG2309	415.7	233
EOG091G0K1G	Duplicated	Nosenko2013:ribosomal_14615_smatrix:Trichoplax_adhaerens:10228:KOG2309	421.0	233
EOG091G0K1G	Duplicated	Nosenko2013:ribosomal_14615_smatrix:Tubifex_tubifex:6386:KOG2309	439.8	232
EOG091G0K1G	Duplicated	Nosenko2013:ribosomal_14615_smatrix:Xenoturbella_bocki:242395:KOG2309	421.0	234
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Anoplodactylus_eroticus:488521:rpl1	409.1	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Aplysia_californica:6500:rpl1	401.4	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Capitella_teleta:283909:rpl1	396.2	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Carteriospongia_foliascens:593584:rpl1	393.7	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Clytia_hemisphaerica:252671:rpl1	394.8	199
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Crassostrea_gigas:29159:rpl1	400.6	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Danio_rerio:7955:rpl1	413.9	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Daphnia_pulex:6669:rpl1	398.5	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Euprymna_scolopes:6613:rpl1	397.4	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Helobdella_robusta:6412:rpl1	393.3	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Ixodes_scapularis:6945:rpl1	402.7	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Leucetta_chagosensis:185688:rpl1	395.1	201
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Metridium_senile:6116:rpl1	397.9	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Nasonia_vitripennis:7425:rpl1	407.5	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Nematostella_vectensis:45351:rpl1	397.8	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Oscarella_carmela:386100:rpl1	398.0	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Pedicellina_cernua:43123:rpl1	397.4	201
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Pediculus_humanus:121225:rpl1	407.1	199
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Petromyzon_marinus:7757:rpl1	406.9	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Saccoglossus_kowalevskii:10224:rpl1	406.6	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Scutigera_coleoptrata:29022:rpl1	406.7	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Strongylocentrotus_purpuratus:7668:rpl1	405.3	200
EOG091G0K1G	Duplicated	Philippe2009:Philippe2009:Tubifex_tubifex:6386:rpl1	404.6	200
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Abeoforma_whisleri:749232:V2META12918-42-Calc_Hmm10-BMGE05	422.3	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Acanthoeca_sp:81532:V2META12918-42-Calc_Hmm10-BMGE05	401.5	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Acanthoeca_spectabilis:81533:V2META12918-42-Calc_Hmm10-BMGE05	405.5	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Alatina_alata:1193083:V2META12918-42-Calc_Hmm10-BMGE05	442.9	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Amoebidium_parasiticum:4881:V2META12918-42-Calc_Hmm10-BMGE05	411.6	217
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Amphimedon_queenslandica:400682:V2META12918-42-Calc_Hmm10-BMGE05	434.5	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Antipathes_caribbeana:934276:V2META12918-42-Calc_Hmm10-BMGE05	447.2	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aphrocallistes_vastus:83887:V2META12918-42-Calc_Hmm10-BMGE05	392.5	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META12918-42-Calc_Hmm10-BMGE05	448.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Atolla_vanhoeffeni:86043:V2META12918-42-Calc_Hmm10-BMGE05	426.7	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aurelia_aurita:6145:V2META12918-42-Calc_Hmm10-BMGE05	433.0	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Beroe:10199:V2META12918-42-Calc_Hmm10-BMGE05	425.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Beroe_abyssicola:320166:V2META12918-42-Calc_Hmm10-BMGE05	424.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Bolocera_tuediae:1163374:V2META12918-42-Calc_Hmm10-BMGE05	438.0	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Branchiostoma_floridae:7739:V2META12918-42-Calc_Hmm10-BMGE05	435.6	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Calvadosia_campanulata:1843190:V2META12918-42-Calc_Hmm10-BMGE05	420.6	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Capitella_teleta:283909:V2META12918-42-Calc_Hmm10-BMGE05	443.6	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Capsaspora_owczarzaki:192875:V2META12918-42-Calc_Hmm10-BMGE05	395.0	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Cestum_veneris:12997:V2META12918-42-Calc_Hmm10-BMGE05	429.2	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Choanoeca_perplexa:81531:V2META12918-42-Calc_Hmm10-BMGE05	421.3	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Chondrilla_nucula:220712:V2META12918-42-Calc_Hmm10-BMGE05	435.6	227
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Clathrina_coriacea:1031551:V2META12918-42-Calc_Hmm10-BMGE05	444.8	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Clytia_hemisphaerica:252671:V2META12918-42-Calc_Hmm10-BMGE05	439.0	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Coeloplana:140473:V2META12918-42-Calc_Hmm10-BMGE05	403.3	228
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Creolimax_fragrantissima:470921:V2META12918-42-Calc_Hmm10-BMGE05	417.1	231
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Daphnia_pulex:6669:V2META12918-42-Calc_Hmm10-BMGE05	443.2	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Diaphanoeca_grandis:28014:V2META12918-42-Calc_Hmm10-BMGE05	412.5	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Didymoeca_costata:459534:V2META12918-42-Calc_Hmm10-BMGE05	405.1	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Dryodora_glandiformis:1566677:V2META12918-42-Calc_Hmm10-BMGE05	431.1	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Edwardsiella_lineata:132407:V2META12918-42-Calc_Hmm10-BMGE05	415.3	219
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Euplokamis_dunlapae:1403701:V2META12918-42-Calc_Hmm10-BMGE05	414.1	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Exaiptasia_pallida:1720309:V2META12918-42-Calc_Hmm10-BMGE05	435.7	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Grantia_compressa:196260:V2META12918-42-Calc_Hmm10-BMGE05	424.9	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Helobdella_robusta:6412:V2META12918-42-Calc_Hmm10-BMGE05	434.5	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META12918-42-Calc_Hmm10-BMGE05	461.0	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hormiphora_californensis:1403702:V2META12918-42-Calc_Hmm10-BMGE05	422.6	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hydra_vulgaris_01:6087:V2META12918-42-Calc_Hmm10-BMGE05	433.5	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Hydractinia_polyclina:589945:V2META12918-42-Calc_Hmm10-BMGE05	439.4	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Kirkpatrickia_variolosa:1631157:V2META12918-42-Calc_Hmm10-BMGE05	438.3	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Lampea_pancerina:1532213:V2META12918-42-Calc_Hmm10-BMGE05	414.3	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Leucosolenia_complicata:433461:V2META12918-42-Calc_Hmm10-BMGE05	420.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Mnemiopsis_leidyi:27923:V2META12918-42-Calc_Hmm10-BMGE05	429.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Monosiga_brevicollis:81824:V2META12918-42-Calc_Hmm10-BMGE05	422.8	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Mycale_phyllophila:1325607:V2META12918-42-Calc_Hmm10-BMGE05	435.7	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Mylnosiga_fluctuans:1928486:V2META12918-42-Calc_Hmm10-BMGE05	399.5	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Nematostella_vectensis:45351:V2META12918-42-Calc_Hmm10-BMGE05	440.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Orbicella_faveolata:48498:V2META12918-42-Calc_Hmm10-BMGE05	434.4	228
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Oscarella:121493:V2META12918-42-Calc_Hmm10-BMGE05	420.4	227
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pelagia_noctiluca:400838:V2META12918-42-Calc_Hmm10-BMGE05	438.3	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pennatula_rubra:1820127:V2META12918-42-Calc_Hmm10-BMGE05	437.1	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Periphylla_periphylla:880221:V2META12918-42-Calc_Hmm10-BMGE05	428.8	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Petrosia_ficiformis:68564:V2META12918-42-Calc_Hmm10-BMGE05	430.1	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pirum_gemmata:749231:V2META12918-42-Calc_Hmm10-BMGE05	417.2	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plakina_jani:450361:V2META12918-42-Calc_Hmm10-BMGE05	426.3	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pleraplysilla_spinifera:119433:V2META12918-42-Calc_Hmm10-BMGE05	443.3	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Pleurobrachia:34498:V2META12918-42-Calc_Hmm10-BMGE05	424.8	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Plumapathes_pennacea:1350358:V2META12918-42-Calc_Hmm10-BMGE05	446.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Rossella_fibulata:1076269:V2META12918-42-Calc_Hmm10-BMGE05	397.0	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Saccoglossus_kowalevskii:10224:V2META12918-42-Calc_Hmm10-BMGE05	451.1	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_dolichothecata:1742605:V2META12918-42-Calc_Hmm10-BMGE05	424.3	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_helianthica:1928494:V2META12918-42-Calc_Hmm10-BMGE05	398.4	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_infusionum:86018:V2META12918-42-Calc_Hmm10-BMGE05	412.9	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_macrocollata:1924736:V2META12918-42-Calc_Hmm10-BMGE05	418.6	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_punica:1924735:V2META12918-42-Calc_Hmm10-BMGE05	401.6	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_qvevrii:nan:V2META12918-42-Calc_Hmm10-BMGE05	426.4	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_roanoka:nan:V2META12918-42-Calc_Hmm10-BMGE05	421.9	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_rosetta:946362:V2META12918-42-Calc_Hmm10-BMGE05	420.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Salpingoeca_urceolata:473813:V2META12918-42-Calc_Hmm10-BMGE05	419.2	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sarcotragus_fasciculatus:1234657:V2META12918-42-Calc_Hmm10-BMGE05	438.7	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sphaeroforma_arctica:72019:V2META12918-42-Calc_Hmm10-BMGE05	420.2	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Spongilla_lacustris:6055:V2META12918-42-Calc_Hmm10-BMGE05	429.3	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Stephanoeca_diplocostata:81535:V2META12918-42-Calc_Hmm10-BMGE05	411.5	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Stomolophus_meleagris:168796:V2META12918-42-Calc_Hmm10-BMGE05	431.6	232
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Strongylocentrotus_purpuratus:7668:V2META12918-42-Calc_Hmm10-BMGE05	452.4	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sycon_ciliatum:27933:V2META12918-42-Calc_Hmm10-BMGE05	422.8	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Sympagella_nux:76350:V2META12918-42-Calc_Hmm10-BMGE05	396.7	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Tribolium_castaneum:7070:V2META12918-42-Calc_Hmm10-BMGE05	456.7	234
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Trichoplax_adhaerens:10228:V2META12918-42-Calc_Hmm10-BMGE05	429.4	233
EOG091G0K1G	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Vallicula_multiformis:140489:V2META12918-42-Calc_Hmm10-BMGE05	410.6	232
EOG091G0K1G	Duplicated	Whelan2017:Metazoa_Choano_RCFV_strict:Drosophila_melanogaster:7227:Subset1	392.6	229
EOG091G0K1G	Duplicated	Whelan2017:Metazoa_Choano_RCFV_strict:Homo_sapiens:9606:Subset1	398.7	229
EOG091G0K1G	Duplicated	Whelan2017:Metazoa_Choano_RCFV_strict:Spongilla_lacustris:6055:Subset1	393.1	229
EOG091G0K1G	Duplicated	Whelan2017:Metazoa_Choano_RCFV_strict:Strongylocentrotus_purpatus:na:Subset1	392.6	229
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Anolis_carolinensis:28377:OG682.fasta.aln_gene751	152.1	123
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG682.fasta.aln_gene751	152.8	122
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG682.fasta.aln_gene751	150.0	128
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG682.fasta.aln_gene751	160.0	124
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Daphnia_magna:35525:OG682.fasta.aln_gene751	150.6	126
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG682.fasta.aln_gene751	156.2	118
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG682.fasta.aln_gene751	158.5	123
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Hydra_magnipapillata:6087:OG682.fasta.aln_gene751	138.3	115
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG682.fasta.aln_gene751	139.0	124
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG682.fasta.aln_gene751	140.7	114
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG682.fasta.aln_gene751	149.3	115
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG682.fasta.aln_gene751	136.0	122
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG682.fasta.aln_gene751	144.7	122
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG682.fasta.aln_gene751	158.5	125
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG682.fasta.aln_gene751	138.7	124
EOG091G0K1H	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG682.fasta.aln_gene751	136.2	122
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Acropora_millepora:45264:gene303	210.2	152
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Anemonia_viridis:51769:gene303	204.7	152
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Capitella_teleta:283909:gene303	208.4	148
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Ciona_intestinalis:7719:gene303	201.4	146
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Crassostrea_virginica:6565:gene303	218.7	148
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Daphnia_pulex:6669:gene303	222.8	146
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Drosophila_melanogaster:7227:gene303	229.0	156
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Gallus_gallus:9031:gene303	235.3	148
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Lottia_gigantea:225164:gene303	215.6	148
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Nematostella_vectensis:45351:gene303	200.8	156
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Orbicella_faveolata:48498:gene303	208.1	152
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Rhipicephalus_microplus:6941:gene303	220.4	148
EOG091G0K1Z	Duplicated	Ryan2013:est.opisthokonta:Strongylocentrotus_purpuratus:7668:gene303	201.7	160
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Acyrthosiphon_pisum:7029:OG799.fasta.aln_gene875	245.5	176
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Amphimedon_queenslandica:400682:OG799.fasta.aln_gene875	230.4	165
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG799.fasta.aln_gene875	253.8	165
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG799.fasta.aln_gene875	250.0	166
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Branchiostoma_floridae:7739:OG799.fasta.aln_gene875	249.8	166
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Capitella_teleta:283909:OG799.fasta.aln_gene875	241.4	174
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Ciona_savignyi:51511:OG799.fasta.aln_gene875	229.5	166
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG799.fasta.aln_gene875	240.7	176
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG799.fasta.aln_gene875	225.6	165
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG799.fasta.aln_gene875	256.1	179
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Hydra_magnipapillata:6087:OG799.fasta.aln_gene875	234.9	165
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG799.fasta.aln_gene875	249.9	165
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Lottia_gigantea:225164:OG799.fasta.aln_gene875	243.1	170
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Nematostella_vectensis:45351:OG799.fasta.aln_gene875	231.8	165
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Saccoglossus_kowalevskii:10224:OG799.fasta.aln_gene875	254.2	167
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Strigamia_maritima:126957:OG799.fasta.aln_gene875	240.0	177
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Takifugu:31032:OG799.fasta.aln_gene875	251.1	183
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG799.fasta.aln_gene875	261.8	165
EOG091G0K2R	Duplicated	Borowiec2015:Total1080:Trichoplax_adhaerens:10228:OG799.fasta.aln_gene875	226.2	165
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Amphimedon_queenslandica:400682:gene234	231.2	176
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Capitella_teleta:283909:gene234	232.8	176
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Capsaspora_owczarzaki:192875:gene234	224.2	176
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Drosophila_melanogaster:7227:gene234	226.1	174
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Helobdella_robusta:6412:gene234	235.1	176
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Homo_sapiens:9606:gene234	242.1	176
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Lottia_gigantea:225164:gene234	237.6	176
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Nematostella_vectensis:45351:gene234	227.0	176
EOG091G0K2R	Duplicated	Ryan2013:genome.opisthokonta:Trichoplax_adhaerens:10228:gene234	224.6	176
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Acyrthosiphon_pisum:7029:OG493.fasta.aln_gene557	218.3	163
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Apis_mellifera:7460:OG493.fasta.aln_gene557	216.3	164
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Bombus_terrestris:30195:OG493.fasta.aln_gene557	214.2	164
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Capitella_teleta:283909:OG493.fasta.aln_gene557	196.4	166
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Danaus_plexippus:13037:OG493.fasta.aln_gene557	226.6	163
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Drosophila_melanogaster:7227:OG493.fasta.aln_gene557	214.6	161
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Gasterosteus_aculeatus:69293:OG493.fasta.aln_gene557	201.1	162
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Homo_sapiens:9606:OG493.fasta.aln_gene557	218.4	165
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Latimeria_chalumnae:7897:OG493.fasta.aln_gene557	202.9	167
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Tribolium_castaneum:7070:OG493.fasta.aln_gene557	219.9	163
EOG091G0K6O	Duplicated	Borowiec2015:Total1080:Xenopus_tropicalis:8364:OG493.fasta.aln_gene557	196.2	167
EOG091G0K82	Duplicated	Hejnol2009:Hejnol2009:Branchiostoma_floridae:7739:Tribe2820_0	298.5	219
EOG091G0K82	Duplicated	Hejnol2009:Hejnol2009:Capitella_teleta:283909:Tribe2820_0	311.8	231
EOG091G0K82	Duplicated	Hejnol2009:Hejnol2009:Daphnia_pulex:6669:Tribe2820_0	324.9	231
EOG091G0K82	Duplicated	Hejnol2009:Hejnol2009:Drosophila_melanogaster:7227:Tribe2820_0	323.4	231
EOG091G0K82	Duplicated	Hejnol2009:Hejnol2009:Gallus_gallus:9031:Tribe2820_0	339.6	231
EOG091G0K82	Duplicated	Hejnol2009:Hejnol2009:Homo_sapiens:9606:Tribe2820_0	327.8	231
EOG091G0K92	Missing
EOG091G0K95	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Alatina_alata:1193083:V2META13233-42-Calc_Hmm10-BMGE05	132.2	178
EOG091G0K95	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Aplysia_californica:6500:V2META13233-42-Calc_Hmm10-BMGE05	133.0	174
EOG091G0K95	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Homo_sapiens:9606:V2META13233-42-Calc_Hmm10-BMGE05	149.7	167
EOG091G0K95	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Orbicella_faveolata:48498:V2META13233-42-Calc_Hmm10-BMGE05	153.5	179
EOG091G0K95	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Porites_australiensis:51061:V2META13233-42-Calc_Hmm10-BMGE05	149.2	181
EOG091G0K95	Duplicated	Simion2017:supermatrix_97sp_401632pos_1719genes:Saccoglossus_kowalevskii:10224:V2META13233-42-Calc_Hmm10-BMGE05	152.0	178
